,Timestamp,Connectivity,Redundancy_avg,Disparity_avg,Modularity,Criticity,RCost,Efficiency
4223,276,0.8045977011494253,5.785714285714286,0.4038741827211932,0.024830900676397306,10,678,0.43764367816091965
4224,288,0.7586206896551724,12.159090909090908,0.4390040618500071,0.024474902100391605,8,646,0.41925287356321866
4225,300,0.7586206896551724,11.643939393939394,0.42993200219893946,0.03424163783160325,8,642,0.42337164750957884
4226,312,0.8045977011494253,11.621428571428572,0.45910027810413945,0.030712500000000018,8,724,0.42327586206896545
4227,324,0.8045977011494253,9.7,0.4650298901404405,0.023417214686112246,6,712,0.42337164750957856
4228,336,0.8045977011494253,10.464285714285714,0.49496430740542324,0.020343086214077457,10,736,0.4107279693486589
4229,348,0.8045977011494253,8.564285714285715,0.503289114940958,0.010088256300377515,8,728,0.4116858237547894
4230,360,0.8045977011494253,6.95,0.47034091630326963,0.010933680518652364,7,724,0.41273946360153263
4231,372,0.8045977011494253,6.992857142857143,0.49160271254971244,0.007957806355616975,6,724,0.40862068965517256
4232,384,0.8045977011494253,6.9,0.469188219429767,0.012581039430332673,6,694,0.42011494252873566
4233,396,0.8045977011494253,7.507142857142857,0.48358414114502285,0.0077806699864192,8,718,0.4075670498084293
4234,408,0.7586206896551724,7.583333333333333,0.5144717833260579,0.00777867359431456,10,678,0.3861111111111113
4235,420,0.7586206896551724,7.234848484848484,0.5194865292946296,0.011266787190082646,8,696,0.3771072796934866
4236,432,0.7586206896551724,5.348484848484849,0.4643645971704474,0.012009383424950101,10,698,0.3736590038314177
4237,444,0.7586206896551724,5.78030303030303,0.4890749326141831,0.01682964852607711,11,708,0.37480842911877393
4238,456,0.7586206896551724,6.1893939393939394,0.4770394985214016,0.023127965742062422,11,718,0.37266009852216764
4239,468,0.7586206896551724,3.765151515151515,0.4791018986129285,0.03415960079516401,11,712,0.37471264367816104
4240,480,0.8160919540229885,3.3028169014084505,0.43801602066860285,0.04245577523413108,12,808,0.3898467432950194
4241,492,0.8160919540229885,2.8380281690140845,0.4094848044495932,0.049051844511508444,11,806,0.38908045977011513
4242,504,0.8160919540229885,3.4014084507042255,0.4265060057313578,0.06455244886470268,11,818,0.38793103448275884
4243,516,0.8160919540229885,3.5985915492957745,0.41716891028418085,0.05967881944444445,11,824,0.38448275862068987
4244,528,0.8160919540229885,4.126760563380282,0.447212031708135,0.051732810220813816,12,856,0.37212643678160945
4245,540,0.8160919540229885,3.4225352112676055,0.3974569828013283,0.05329694809534415,12,868,0.36676245210728
4246,552,0.8620689655172413,2.8533333333333335,0.3237184634537576,0.05630671233699915,17,962,0.37209906951286287
4247,564,0.8620689655172413,2.86,0.2766267053933721,0.06279266389177933,19,1020,0.3656153074256525
4248,576,0.8620689655172413,2.8333333333333335,0.2769900531567199,0.06338819485755842,19,1020,0.3656153074256525
4249,588,0.7241379310344828,2.4444444444444446,0.28941772219549994,0.06108544130315606,13,780,0.32640941434044907
4250,600,0.7241379310344828,1.8492063492063493,0.20494115106360006,0.07007334183673469,10,786,0.33004241926655736
