,Source,Dest,Number of SP,SP length,Disparity
141,3,18,2,2,1.0
142,3,19,1,4,0.0
143,3,20,1,2,0.0
144,3,21,1,4,0.0
145,3,22,4,4,0.7083333333333334
146,3,23,3,3,0.888888888888889
147,3,24,3,3,0.7777777777777778
148,3,25,9,4,0.7986111111111112
149,3,27,6,4,0.7
150,3,28,3,3,0.6666666666666666
151,3,30,6,4,0.7
152,3,31,20,5,0.7831578947368423
153,3,32,1,1,0.0
154,3,33,3,2,1.0
155,3,34,1,1,0.0
156,3,35,2,2,1.0
157,3,36,10,4,0.7666666666666667
158,3,37,6,4,0.7
159,3,38,1,1,0.0
160,3,39,3,4,0.5
161,3,40,1,4,0.0
162,3,41,3,3,0.888888888888889
163,3,42,5,3,0.8333333333333336
164,3,43,2,2,1.0
165,3,44,1,3,0.0
166,3,45,7,4,0.7619047619047619
167,3,47,8,5,0.6571428571428573
168,3,48,4,3,0.777777777777778
169,3,49,1,2,0.0
170,4,6,2,3,1.0
171,4,7,4,2,1.0
172,4,8,2,2,1.0
173,4,9,4,3,0.6666666666666669
174,4,10,3,3,0.6666666666666666
175,4,12,1,1,0.0
176,4,13,1,2,0.0
177,4,14,3,3,0.7777777777777778
178,4,15,1,2,0.0
179,4,16,1,1,0.0
180,4,17,4,2,1.0
181,4,18,2,2,1.0
182,4,19,1,3,0.0
183,4,20,1,2,0.0
184,4,21,1,3,0.0
185,4,22,19,4,0.8347953216374269
186,4,23,5,3,0.7666666666666668
187,4,24,5,4,0.75
188,4,25,2,3,0.6666666666666667
189,4,27,3,3,0.7777777777777778
190,4,28,1,2,0.0
191,4,30,3,3,0.7777777777777778
192,4,31,10,4,0.7888888888888889
193,4,32,1,2,0.0
194,4,33,1,1,0.0
195,4,34,1,2,0.0
196,4,35,3,3,0.888888888888889
197,4,36,4,3,0.777777777777778
198,4,37,3,3,0.7777777777777778
199,4,38,1,1,0.0
200,4,39,1,3,0.0
201,4,40,1,3,0.0
202,4,41,9,3,0.8333333333333336
203,4,42,2,2,1.0
204,4,43,1,1,0.0
205,4,44,2,4,0.75
206,4,45,3,3,0.7777777777777778
207,4,47,5,4,0.675
208,4,48,2,2,1.0
209,4,49,1,3,0.0
210,5,29,1,1,0.0
211,6,7,2,2,1.0
212,6,8,2,3,0.6666666666666667
213,6,9,4,3,0.7777777777777778
214,6,10,2,2,1.0
215,6,12,5,3,0.8666666666666668
216,6,13,4,4,0.5833333333333334
217,6,14,3,4,0.75
218,6,15,5,4,0.65
219,6,16,4,3,0.7777777777777778
220,6,17,1,2,0.0
221,6,18,2,4,0.5
222,6,19,4,4,0.6666666666666666
223,6,20,1,1,0.0
224,6,21,26,5,0.7753846153846174
225,6,22,2,3,0.6666666666666667
226,6,23,1,1,0.0
227,6,24,1,1,0.0
228,6,25,2,3,0.6666666666666667
229,6,27,3,4,0.75
230,6,28,4,4,0.5833333333333334
231,6,30,1,4,0.0
232,6,31,4,5,0.6666666666666666
233,6,32,1,2,0.0
234,6,33,4,3,0.7777777777777778
235,6,34,1,1,0.0
236,6,35,1,1,0.0
