,Source,Dest,Number of SP,SP length,Disparity
847,47,42,1,1,0.0
848,47,14,1,2,0.0
849,47,39,1,2,0.0
850,37,42,1,2,0.0
851,37,14,1,3,0.0
852,37,39,1,2,0.0
853,42,14,1,1,0.0
854,42,39,1,1,0.0
855,14,39,1,2,0.0
856,15,11,1,1,0.0
857,15,16,1,1,0.0
858,15,30,1,1,0.0
859,15,35,1,3,0.0
860,15,4,1,2,0.0
861,15,40,2,3,0.6666666666666667
862,11,16,1,1,0.0
863,11,30,1,1,0.0
864,11,35,2,4,0.5
865,11,4,1,2,0.0
866,11,40,5,4,0.8
867,16,30,1,1,0.0
868,16,35,1,3,0.0
869,16,4,1,1,0.0
870,16,40,2,3,0.6666666666666667
871,30,35,2,4,0.5
872,30,4,1,2,0.0
873,30,40,5,4,0.8
874,35,4,1,4,0.0
875,35,40,1,2,0.0
876,4,40,2,4,0.5
877,39,20,1,1,0.0
878,39,42,1,1,0.0
879,39,40,2,2,1.0
880,39,41,2,2,1.0
881,39,47,1,2,0.0
882,20,42,1,2,0.0
883,20,40,2,3,0.6666666666666667
884,20,41,2,3,0.6666666666666667
885,20,47,1,2,0.0
886,42,40,1,1,0.0
887,42,41,1,1,0.0
888,42,47,1,1,0.0
889,40,41,1,1,0.0
890,40,47,1,2,0.0
891,41,47,1,2,0.0
892,18,24,1,1,0.0
893,23,34,1,1,0.0
894,17,7,1,1,0.0
895,17,10,1,1,0.0
896,17,45,1,1,0.0
897,17,12,1,2,0.0
898,17,46,1,4,0.0
899,7,10,1,1,0.0
900,7,45,1,1,0.0
901,7,12,1,1,0.0
902,7,46,1,3,0.0
903,10,45,2,2,1.0
904,10,12,1,2,0.0
905,10,46,1,4,0.0
906,45,12,1,2,0.0
907,45,46,3,4,0.8333333333333334
908,12,46,1,2,0.0
909,11,15,1,1,0.0
910,11,16,1,1,0.0
911,11,30,1,1,0.0
912,11,37,1,1,0.0
913,11,49,3,4,0.5833333333333334
914,11,3,1,2,0.0
915,11,4,1,2,0.0
916,11,2,2,3,1.0
917,11,14,1,4,0.0
918,11,9,3,6,0.5555555555555556
919,15,16,1,1,0.0
920,15,30,1,1,0.0
921,15,37,2,2,1.0
922,15,49,1,3,0.0
923,15,3,2,2,1.0
924,15,4,1,2,0.0
925,15,2,2,3,0.6666666666666667
926,15,14,1,4,0.0
927,15,9,1,5,0.0
928,16,30,1,1,0.0
929,16,37,2,2,1.0
930,16,49,2,3,0.6666666666666667
931,16,3,1,1,0.0
932,16,4,1,1,0.0
933,16,2,1,2,0.0
934,16,14,1,4,0.0
935,16,9,1,5,0.0
936,30,37,1,1,0.0
937,30,49,3,4,0.5833333333333334
938,30,3,1,2,0.0
939,30,4,1,2,0.0
940,30,2,2,3,1.0
941,30,14,1,4,0.0
942,30,9,3,6,0.5555555555555556
943,37,49,6,5,0.56
944,37,3,3,3,0.888888888888889
945,37,4,2,3,0.6666666666666667
946,37,2,1,2,0.0
947,37,14,1,3,0.0
948,37,9,1,5,0.0
949,49,3,1,3,0.0
950,49,4,2,4,0.5
951,49,2,1,4,0.0
952,49,14,1,5,0.0
953,49,9,1,6,0.0
954,3,4,1,2,0.0
955,3,2,1,1,0.0
956,3,14,1,4,0.0
957,3,9,1,5,0.0
958,4,2,1,3,0.0
959,4,14,1,5,0.0
960,4,9,1,6,0.0
961,2,14,1,4,0.0
962,2,9,3,6,0.5
