,Source,Dest,Number of SP,SP length,Disparity
1035,20,42,1,2,0.0
1036,20,47,1,2,0.0
1037,42,47,1,1,0.0
1038,7,14,3,5,0.6666666666666666
1039,7,16,1,4,0.0
1040,7,19,1,3,0.0
1041,7,37,8,6,0.6488095238095236
1042,7,45,1,1,0.0
1043,14,16,1,4,0.0
1044,14,19,1,3,0.0
1045,14,37,1,3,0.0
1046,14,45,1,4,0.0
1047,16,19,2,3,0.6666666666666667
1048,16,37,2,2,1.0
1049,16,45,2,5,0.8
1050,19,37,1,4,0.0
1051,19,45,2,4,1.0
1052,37,45,1,5,0.0
1053,2,10,1,6,0.0
1054,2,23,2,3,0.6666666666666667
1055,2,27,3,5,0.6
1056,2,38,2,4,0.75
1057,2,41,3,4,0.75
1058,10,23,2,5,0.6
1059,10,27,2,3,0.6666666666666667
1060,10,38,3,5,0.7333333333333334
1061,10,41,2,4,0.5
1062,23,27,1,4,0.0
1063,23,38,1,3,0.0
1064,23,41,1,3,0.0
1065,27,38,1,2,0.0
1066,27,41,1,1,0.0
1067,38,41,1,1,0.0
1068,9,22,1,4,0.0
1069,8,40,1,3,0.0
1070,8,43,1,2,0.0
1071,8,46,1,3,0.0
1072,40,43,2,2,1.0
1073,40,46,1,1,0.0
1074,43,46,3,2,1.0
1075,15,17,1,5,0.0
1076,15,35,1,3,0.0
1077,17,35,3,5,0.7333333333333334
1078,11,34,3,3,0.7777777777777778
1079,11,48,2,3,0.6666666666666667
1080,34,48,1,2,0.0
1081,4,49,2,4,0.5
1082,3,12,1,3,0.0
1083,30,33,2,3,0.6666666666666667
1084,30,39,1,3,0.0
1085,33,39,1,1,0.0
1086,15,16,1,1,0.0
1087,15,41,1,3,0.0
1088,15,48,1,2,0.0
1089,16,41,1,3,0.0
1090,16,48,1,2,0.0
1091,41,48,2,2,1.0
1092,11,35,2,4,0.5
1093,11,37,1,1,0.0
1094,11,40,5,4,0.8
1095,35,37,2,4,0.75
1096,35,40,1,2,0.0
1097,37,40,1,3,0.0
1098,2,33,2,3,1.0
1099,2,45,4,6,0.6944444444444445
1100,33,45,1,3,0.0
1101,14,20,1,3,0.0
1102,7,49,1,4,0.0
1103,17,22,1,4,0.0
1104,17,34,1,4,0.0
1105,17,38,1,4,0.0
1106,17,43,1,4,0.0
1107,22,34,1,2,0.0
1108,22,38,1,2,0.0
1109,22,43,1,1,0.0
1110,34,38,1,3,0.0
1111,34,43,1,1,0.0
1112,38,43,1,2,0.0
1113,4,8,2,4,0.5
1114,4,9,1,6,0.0
1115,4,10,1,6,0.0
1116,4,12,1,4,0.0
1117,4,47,2,4,0.5
1118,8,9,1,5,0.0
1119,8,10,1,3,0.0
1120,8,12,1,1,0.0
1121,8,47,3,5,0.6
1122,9,10,2,4,0.5
1123,9,12,1,4,0.0
1124,9,47,1,4,0.0
1125,10,12,1,2,0.0
1126,10,47,4,6,0.6111111111111112
1127,12,47,2,4,0.5
1128,19,23,2,3,0.6666666666666667
1129,19,27,1,3,0.0
1130,23,27,1,4,0.0
1131,3,30,1,2,0.0
1132,3,39,2,3,1.0
1133,3,42,1,3,0.0
1134,24,44,1,2,0.0
1135,30,39,1,3,0.0
1136,30,42,1,3,0.0
1137,39,42,1,1,0.0
1138,33,35,1,1,0.0
1139,33,46,1,1,0.0
1140,35,46,1,2,0.0
1141,9,15,1,5,0.0
1142,19,30,4,4,0.6666666666666666
1143,19,39,5,3,0.7666666666666668
1144,19,43,2,2,1.0
1145,30,39,1,3,0.0
1146,30,43,2,2,1.0
1147,39,43,1,2,0.0
1148,7,37,8,6,0.6488095238095236
1149,7,47,3,5,0.6666666666666666
1150,37,47,1,1,0.0
1151,3,8,1,3,0.0
1152,3,16,1,1,0.0
1153,3,23,2,2,1.0
1154,8,16,2,3,0.6666666666666667
1155,8,23,1,2,0.0
1156,16,23,1,1,0.0
1157,2,11,2,3,1.0
1158,2,17,1,6,0.0
1159,2,40,4,4,0.7916666666666666
1160,2,49,1,4,0.0
1161,11,17,2,6,0.33333333333333337
1162,11,40,5,4,0.8
1163,11,49,3,4,0.5833333333333334
1164,17,40,2,4,1.0
1165,17,49,1,5,0.0
1166,40,49,2,4,0.5
1167,12,34,1,2,0.0
1168,12,38,1,3,0.0
1169,12,42,2,3,0.6666666666666667
1170,34,38,1,3,0.0
1171,34,42,1,3,0.0
1172,38,42,2,2,1.0
1173,4,10,1,6,0.0
1174,20,22,1,3,0.0
1175,20,27,2,4,0.5
1176,20,41,2,3,0.6666666666666667
1177,20,45,2,5,0.4
1178,20,48,1,3,0.0
1179,22,27,1,3,0.0
1180,22,41,1,2,0.0
1181,22,45,2,4,1.0
1182,22,48,1,1,0.0
1183,27,41,1,1,0.0
1184,27,45,1,1,0.0
1185,27,48,2,3,0.6666666666666667
1186,41,45,1,2,0.0
1187,41,48,2,2,1.0
1188,45,48,1,3,0.0
1189,8,35,2,4,0.75
1190,8,40,1,3,0.0
1191,8,42,3,4,0.75
1192,8,43,1,2,0.0
1193,8,45,1,3,0.0
1194,35,40,1,2,0.0
1195,35,42,1,2,0.0
1196,35,43,1,2,0.0
1197,35,45,2,4,0.5
1198,40,42,1,1,0.0
1199,40,43,2,2,1.0
1200,40,45,1,3,0.0
1201,42,43,1,2,0.0
1202,42,45,1,3,0.0
1203,43,45,2,4,1.0
1204,7,46,1,3,0.0
1205,2,3,1,1,0.0
1206,2,9,3,6,0.5
1207,2,17,1,6,0.0
1208,2,20,1,1,0.0
1209,2,48,1,3,0.0
1210,3,9,1,5,0.0
1211,3,17,1,5,0.0
