,Source,Dest,Number of SP,SP length,Disparity
819,11,28,24,6,0.4782608695652172
820,11,36,24,5,0.5739130434782598
821,11,0,24,4,0.717391304347826
822,11,41,2,3,0.6666666666666667
823,15,16,1,1,0.0
824,15,22,1,1,0.0
825,15,33,2,2,1.0
826,15,42,1,2,0.0
827,15,43,1,1,0.0
828,15,47,3,2,1.0
829,15,46,1,2,0.0
830,15,26,68,7,0.4944813746394063
831,15,27,18,3,0.8888888888888893
832,15,5,1,3,0.0
833,15,24,102,6,0.587458745874577
834,15,28,68,6,0.5768949370793085
835,15,36,68,5,0.6922739244951507
836,15,0,68,4,0.865342405618964
837,15,41,11,3,0.8727272727272726
838,16,22,1,1,0.0
839,16,33,4,2,1.0
840,16,42,2,2,1.0
841,16,43,1,1,0.0
842,16,47,4,2,1.0
843,16,46,2,2,1.0
844,16,26,113,7,0.5106555896694887
845,16,27,28,3,0.9082892416225756
846,16,5,2,3,0.6666666666666667
847,16,24,164,6,0.6037957005337591
848,16,28,113,6,0.5957648546143862
849,16,36,113,5,0.7149178255373405
850,16,0,113,4,0.8936472819216182
851,16,41,17,3,0.8921568627450985
852,22,33,8,2,1.0
853,22,42,6,2,1.0
854,22,43,1,1,0.0
855,22,47,7,2,1.0
856,22,46,1,2,0.0
857,22,26,8,6,0.4166666666666667
858,22,27,3,2,1.0
859,22,5,18,3,0.8823529411764711
860,22,24,15,5,0.5142857142857143
861,22,28,8,5,0.5
862,22,36,8,4,0.625
863,22,0,8,3,0.8333333333333334
864,22,41,2,2,1.0
865,33,42,1,1,0.0
866,33,43,1,1,0.0
867,33,47,1,1,0.0
868,33,46,4,2,1.0
869,33,26,5,5,0.39999999999999997
870,33,27,1,1,0.0
871,33,5,4,2,1.0
872,33,24,5,4,0.5
873,33,28,5,4,0.5
874,33,36,5,3,0.6666666666666669
875,33,0,5,2,1.0
876,33,41,10,2,1.0
877,42,43,14,2,1.0
878,42,47,1,1,0.0
879,42,46,4,2,1.0
880,42,26,7,5,0.4000000000000001
881,42,27,1,1,0.0
882,42,5,1,1,0.0
883,42,24,7,4,0.5
884,42,28,7,4,0.5
885,42,36,7,3,0.6666666666666665
886,42,0,7,2,1.0
887,42,41,1,1,0.0
888,43,47,1,1,0.0
889,43,46,4,2,1.0
890,43,26,25,6,0.45333333333333353
891,43,27,6,2,1.0
892,43,5,38,3,0.9037458511142704
893,43,24,39,5,0.5487179487179505
894,43,28,25,5,0.5439999999999994
895,43,36,25,4,0.68
896,43,0,25,3,0.9066666666666671
897,43,41,4,2,1.0
898,47,46,1,1,0.0
899,47,26,25,6,0.45499999999999974
900,47,27,5,2,1.0
901,47,5,2,2,1.0
902,47,24,25,5,0.5393333333333323
903,47,28,25,5,0.5459999999999988
904,47,36,25,4,0.6825
905,47,0,25,3,0.9099999999999995
906,47,41,2,2,1.0
907,46,26,2,6,0.33333333333333337
908,46,27,18,3,0.8779956427015255
909,46,5,5,3,0.7666666666666668
910,46,24,101,6,0.5879537953795275
911,46,28,2,5,0.4
912,46,36,2,4,0.5
913,46,0,2,3,0.6666666666666667
914,46,41,8,3,0.8095238095238099
915,26,27,1,4,0.0
916,26,5,1,4,0.0
917,26,24,3,7,0.2857142857142857
918,26,28,1,2,0.0
919,26,36,1,2,0.0
920,26,0,1,3,0.0
921,26,41,3,5,0.4000000000000001
922,27,5,1,1,0.0
923,27,24,1,3,0.0
924,27,28,1,3,0.0
