,Source,Dest,Number of SP,SP length,Disparity
2211,16,38,1,1,0.0
2212,16,82,190,8,0.7013505987190197
2213,16,93,5,4,0.6
2214,23,27,1,1,0.0
2215,23,35,1,2,0.0
2216,23,26,1,3,0.0
2217,23,74,3,3,0.7777777777777778
2218,23,38,1,1,0.0
2219,23,82,24,7,0.5331262939958588
2220,23,93,12,4,0.6401515151515151
2221,27,35,1,1,0.0
2222,27,26,1,2,0.0
2223,27,74,2,2,1.0
2224,27,38,2,2,1.0
2225,27,82,64,7,0.6498015873015875
2226,27,93,1,3,0.0
2227,35,26,1,1,0.0
2228,35,74,1,2,0.0
2229,35,38,2,3,0.6666666666666667
2230,35,82,64,8,0.5685763888888888
2231,35,93,1,4,0.0
2232,26,74,1,1,0.0
2233,26,38,2,4,0.5
2234,26,82,117,8,0.6536066902446213
2235,26,93,1,5,0.0
2236,74,38,6,4,0.7
2237,74,82,39,7,0.6122999807210315
2238,74,93,4,5,0.5333333333333333
2239,38,82,24,8,0.46648550724637683
2240,38,93,17,5,0.5926470588235294
2241,82,93,16,9,0.4314814814814813
2242,46,8,1,1,0.0
2243,46,34,12,4,0.7954545454545454
2244,46,45,7,4,0.7619047619047619
2245,46,72,10,4,0.8333333333333334
2246,46,14,10,5,0.6666666666666669
2247,8,34,5,4,0.6
2248,8,45,3,4,0.5833333333333334
2249,8,72,3,4,0.5833333333333334
2250,8,14,3,5,0.4666666666666666
2251,34,45,1,1,0.0
2252,34,72,1,1,0.0
2253,34,14,1,2,0.0
2254,45,72,1,1,0.0
2255,45,14,1,2,0.0
2256,72,14,1,1,0.0
2257,0,32,1,1,0.0
2258,0,52,2,5,0.4
2259,0,1,4,6,0.4444444444444445
2260,0,15,29,7,0.5197044334975376
2261,0,20,2,7,0.2857142857142857
2262,0,28,2,8,0.25
2263,32,52,2,5,0.4
2264,32,1,4,6,0.4444444444444445
2265,32,15,29,7,0.5197044334975376
2266,32,20,2,7,0.2857142857142857
2267,32,28,2,8,0.25
2268,52,1,1,1,0.0
2269,52,15,3,2,1.0
2270,52,20,1,2,0.0
2271,52,28,1,3,0.0
2272,1,15,1,1,0.0
2273,1,20,2,2,1.0
2274,1,28,2,3,0.6666666666666667
2275,15,20,1,1,0.0
2276,15,28,1,2,0.0
2277,20,28,1,1,0.0
2278,18,44,1,1,0.0
2279,18,41,2,2,1.0
2280,18,40,2,2,1.0
2281,18,48,1,2,0.0
2282,18,59,1,3,0.0
2283,18,17,3,3,0.6666666666666666
2284,18,58,3,4,0.5
2285,18,24,5,4,0.575
2286,44,41,1,1,0.0
2287,44,40,1,1,0.0
2288,44,48,3,2,1.0
2289,44,59,3,3,0.6666666666666666
2290,44,17,9,3,0.8518518518518521
2291,44,58,10,4,0.6888888888888889
2292,44,24,1,3,0.0
2293,41,40,1,1,0.0
2294,41,48,1,1,0.0
2295,41,59,1,2,0.0
2296,41,17,3,2,1.0
2297,41,58,3,3,0.6666666666666666
2298,41,24,4,3,0.6666666666666669
2299,40,48,1,1,0.0
2300,40,59,1,2,0.0
2301,40,17,3,2,1.0
2302,40,58,4,3,0.7777777777777778
2303,40,24,1,2,0.0
2304,48,59,1,1,0.0
2305,48,17,1,1,0.0
2306,48,58,1,2,0.0
2307,48,24,1,2,0.0
2308,59,17,1,1,0.0
2309,59,58,1,2,0.0
2310,59,24,3,3,0.7777777777777778
2311,17,58,1,1,0.0
2312,17,24,2,2,1.0
2313,58,24,1,2,0.0
2314,84,71,1,1,0.0
2315,84,6,2,2,1.0
2316,84,80,8,3,0.7857142857142859
2317,84,87,6,3,0.7555555555555554
2318,84,51,5,3,0.8
